id;price;msrp_price;original_price;good_offer;seller_rating;seller_count_rating;car_rate;consumers_review;n_photos;City MPG;Drivetrain;Engine;Exterior Color;Fuel Type;Highway MPG;Interior Color;Mileage;Stock;Transmission;VIN
324-765341509;$40,722;;;Fair Price;4.9;1080;4.9;10 reviews;36;17;AWD;3.5L V6 24V GDI DOHC Flexible Fuel;Palladium Silver Metallic;E85 Flex Fuel;22;Saddle Brown / Black;43,793;U94187C;7-Speed Automatic;4JGDA5HB0GA734459
264-756504152;$32,805;;;;4.8;635;4.6;5 reviews;12;16;4WD;4.0L V6 24V MPFI DOHC;Arctic Blue Metallic;Gasoline;21;;10;KN721688;5-Speed Automatic;1N6AD0EV7KN721688
451-758089324;$28,725;;$29565;Fair Price;-1;-1;4.6;14 reviews;1;;;[];Reef Blue Metallic;Gasoline;;;39,030;U7585;Auto;WVGEF9BP9GD006476
88-761371090;$40,554;$45,468;;;4.8;472;4.4;87 reviews;21;21;AWD;3.5L V6 24V PDI DOHC;Midnight Black Metallic;Gasoline;27;Saddle Tan;5;T47960;8-Speed Automatic;5TDDZRFH8KS955184
449-763612161;$28,500;;;Great Deal;4.6;104;4.9;589 reviews;16;16;RWD;5.0L V8 32V PDI DOHC;Oxford White;Gasoline;22;Medium Earth Gray;8,626;30805;10-Speed Automatic;1FTEX1C5XJKE08770
406-765834663;$61,777;;;Good Deal;4.2;28;3.7;57 reviews;16;21;4WD;Intercooled Supercharger Premium Unleaded V-6 3.0 L/183;White;Gasoline;27;Eclipse/Ebony;11,001;JA726525;8-Speed Automatic w/OD;SALYL2RV3JA726525
25-758482406;$32,469;$36,220;;;3;37;4.6;22 reviews;19;26;AWD;2.5L 4-Cylinder;Caspian Blue Metallic;Gasoline;33;Charcoal;4;19213N;CVT with Xtronic;5N1AT2MV8KC745590
18-766212452;$33,130;$33,130;;;4.8;766;4.9;37 reviews;4;23;4WD;1.5L I4 16V GDI DOHC Turbo Flexible Fuel;Baltic Sea Green Metallic;E85 Flex Fuel;30;Charcoal;15;T9287;6-Speed Automatic;1FMCU9HD3KUA86201
312-766558195;$15,991;;;Good Deal;4.9;1098;4.7;108 reviews;25;20;FWD;4 Cylinder;Moonstone Silver;Gasoline;27;Black;50,719;22322;6-Speed Shiftable Automatic;5XYZU3LA7DG121822
348-762684905;$27,996;;;Fair Price;4.7;83;4.8;222 reviews;35;25;AWD;2.5L I4 16V;Jet Black Mica;Gasoline;31;Black;7,152;11352R;6-Speed Automatic;JM3KFBDMXJ0317826
368-758216002;$121,845;$121,845;;;4.9;1007;;;32;17;RWD;Twin Turbo Premium Unleaded V-8 4.7 L/285;Obsidian Black Metallic;Gasoline;25;Porcelain/Black;7;KF055593;9-Speed Automatic w/OD;WDDJK7DA7KF055593
372-764169869;$56,410;;;;4.6;48;5;1 reviews;3;21;AWD;2.0L I4 16V GDI DOHC;Blackstone;Gasoline;32;Sport;4;19V1037;8-Speed Automatic;7JRA22TM3KG006251
368-766525790;$48,730;$48,730;;;4.8;766;4.7;34 reviews;4;19;AWD;2.7L V6 24V GDI DOHC Twin Turbo;Ford Performance Blue Metallic;Gasoline;26;Ebony;7;T9291;8-Speed Automatic;2FMPK4AP4KBB66353
212-763169878;$46,985;$47,785;;;4.8;2633;4.8;25 reviews;32;17;4WD;Regular Unleaded V-6 3.5 L/213;Agate Black Metallic;Gasoline;24;Sw;0;A94589;6-Speed Automatic w/OD;1FM5K8D87KGA94589
107-748856869;$33,646;$40,055;;;4.4;159;4.5;42 reviews;27;21;FWD;2.5L 4 cyl Fuel Injected;Blue Steel Metallic;Gasoline;26;Cocoa/light Ash Gray;5;190120;6-Speed Shiftable Automatic;1GKKNMLA8KZ132898
129-763084041;$18,979;$24,119;;;2.3;14;4.3;129 reviews;25;30;FWD;Intercooled Turbo Regular Unleaded I-4 1.4 L/85;Black Uni;Gasoline;40;Storm Gray;10;A2085;8-Speed Automatic w/OD;3VWCB7BU5KM143491
57-766714014;$20,939;$26,505;;;4.9;733;4.4;17 reviews;31;26;AWD;Turbocharged Gas 4-Cyl 1.4L/83;Nightfall Gray Metallic;Gasoline;31;Jet Black;11;286274;6-Speed Automatic;3GNCJPSB8KL286274
453-750710416;$123,780;;;;1;14;4.9;7 reviews;27;21;AWD;2.9L V6 24V GDI DOHC Twin Turbo;Silver;Gasoline;28;Black;35;19706;8-Speed Automatic with Auto-Shift;WP0AB2A78JL136477
43-752934899;$23,959;$24,615;;;4.9;4647;4.5;40 reviews;24;28;AWD;1.8L I4 16V MPFI SOHC;Milano Red;Gasoline;34;Black;39;AH190355;Automatic CVT;3CZRU6H13KG706996
46-752461801;$69,285;$69,785;;;4.6;109;4.4;25 reviews;30;;AWD;3.0L V6 24V GDI DOHC Twin Turbo;Polar White;Gasoline;;Macchiato Beige;0;29108;9-Speed Automatic;WDDZF6JB7KA532230
327-764214032;$26,335;;;Good Deal;4.4;48;4.7;81 reviews;24;16;4x4;V-6 cyl;Gun;Gasoline;21;PRO-4X;15,551;UA19112;Automatic;1N6AD0EV3JN765072
365-722254430;$39,663;$41,515;;;4.5;136;4.7;206 reviews;12;26;AWD;1.6L I4 16V DDI DOHC Turbo Diesel;Ebony Twilight Metallic;Diesel;30;Jet Black;6;18109;6-Speed Automatic;3GKALWEU3JL253851
79-765485366;$29,630;$29,630;;;4.7;558;5;1 reviews;19;25;AWD;2.0 L;Gun Metallic;Gasoline;32;Charcoal;5;N622768;Variable;JN1BJ1CR2KW622768
368-752945745;$65,990;$65,990;;;4.2;23;4.9;128 reviews;21;16;4WD;Gas V8 6.2L/376;White Frost Tricoat;Gasoline;22;Jet Black;0;86146;8-Speed Automatic;3GTU2PEJ5JG562897
254-765308763;$35,525;$35,525;;;4.4;1161;4.8;17 reviews;3;18;RWD;3.6L V6 24V MPFI DOHC;Pitch Black;Gasoline;27;;0;619983;8-Speed Automatic;2C3CDZAG8KH619983
4-760511765;$41,270;;;;4.9;640;4.4;5 reviews;10;24;AWD;4 Cylinder;Polar White;Gasoline;32;Sahara Beige;0;192351;Dual Shift Gearbox;WDDSJ4GBXKN754121
26-762220268;$49,645;;;;2.7;33;3.6;30 reviews;5;24;AWD;Turbocharged Gas I4 2.0L/;Radiant Silver Metallic;Gasoline;30;Jet Black;0;C19146;9-Speed Automatic;1GYFZDR43KF152765
330-767204168;$17,473;;$18393;Good Deal;4.5;1486;4.9;311 reviews;32;25;FWD;Regular Unleaded I-4 2.4 L/144;Symphony Silver;Gasoline;35;Gray;1,538;JH690639R;6-Speed Automatic w/OD;5NPE34AF8JH690639
272-766221307;$48,935;$48,935;;;4.9;300;;;1;;RWD;3.0L V6 24V DDI DOHC Turbo Diesel;Arctic White;Diesel;;Black;16;C1531;7-Speed Automatic;WD4PF0CD9KP047717
368-760259464;$28,495;;;Fair Price;4.2;23;4.6;152 reviews;21;21;AWD;Gas V6 3.6L/223;Ebony Twilight Metallic;Gasoline;26;Jet Black;30,707;5928A;Automatic;1GKKNSLS7HZ236174
289-759027157;$21,783;;;Great Deal;5;18;4.5;2 reviews;32;;AWD;Intercooled Turbo Regular Unleaded I-5 2.5 L/154;Ice White;Gasoline;;;24,665;GA00599;6-Speed Automatic w/OD;YV4612HK7F1000599
103-757828772;$41,875;$41,875;;;4.6;2299;4.8;181 reviews;11;;;;Bright White Clearcoat;E85 Flex Fuel;;Diesel Gray/Black;3;191361;Automatic;1C6RR7FG2KS504249
351-766512046;$69,890;;;Good Deal;4.9;740;4.8;46 reviews;6;15;AWD;8 Cylinder;;Gasoline;23;;38,387;P6222;7-Speed;WDDLJ7GB5FA148518
296-767096038;$18,491;;;Good Deal;4.8;697;4.8;81 reviews;1;20;AWD;3.5L V6 24V MPFI DOHC;Magnetic Gray Metallic;Gasoline;25;Black;64,927;U37328;5-Speed Automatic;5TDBK3EH9CS164352
153-762805945;$29,504;$30,805;;;4.8;421;5;1 reviews;4;25;AWD;2.0L I4 16V GDI DOHC;Magnetic Black;Gasoline;32;Charcoal;Not provided;191065;Automatic CVT;JN1BJ1CR9KW621259
435-756784288;$100,130;$100,130;;;4.6;91;5;1 reviews;;14;AWD;Twin Turbo Premium Unleaded V-8 4.7 L/285;Black;Gasoline;19;;13;57138;9-Speed Automatic w/OD;4JGDF7DEXKB221865
163-762274220;$42,550;$46,260;$46260;;5;143;4.8;25 reviews;15;17;4WD;2.3L I4 16V GDI DOHC Turbo;White Platinum Tri-Coat Metallic;Gasoline;24;Medium Stone;4;KGB51068;6-Speed Automatic;1FM5K8DH2KGB51068
479-741059135;$32,159;$38,285;;;3.7;109;4.7;42 reviews;32;28;AWD;1.5L I4 16V GDI DOHC Turbo;Blue Steel Metallic;Gasoline;38;Jet Black;5,442;N101646;9-Speed Automatic;3GKALVEV4KL101646
363-762163959;$35,298;;;Fair Price;3.7;3;4.8;45 reviews;30;20;AWD;2.0L I4 16V GDI DOHC Turbo;Daytona Gray Pearl Effect;Gasoline;28;Black;9,710;U243XL;6-Speed Automatic;WA1JCCFS5JR024761
178-765360168;$26,395;$26,395;;;4.9;883;4.9;13 reviews;8;51;FWD;Gas/Electric I-4 1.6 L/96;Deep Cerulean;Hybrid;46;Charcoal;10;K190769;6-Speed Auto-Shift Manual w/OD;KNDCB3LC5K5255411
298-762891834;$31,934;$36,000;$34000;;3.4;10;4.6;22 reviews;22;26;AWD;2.5L 4 cyls;Monarch Orange Metallic;Gasoline;33;Almond;2;19191;CVT (Continuously Variable);5N1AT2MV7KC744351
48-762024018;$27,250;$32,440;;;4.4;159;4.7;42 reviews;27;25;AWD;1.4L 4 cyl Turbocharged;Ebony Twilight Metallic;Gasoline;30;Brandy;0;190326;6-Speed Automatic;KL4CJGSM3KB703421
297-764757817;$26,227;;$26985;Good Deal;4.9;2487;4.8;5 reviews;32;22;AWD;Intercooled Turbo Premium Unleaded I-4 2.0 L/122;Midnight Blue Metallic;Gasoline;34;Oyster;38,828;WM8597P;8-Speed Automatic w/OD;WBA8Z5C58GG501603
466-759161991;$75,930;$75,930;;;3.9;55;5;4 reviews;18;14;4WD;Gas V8 6.2L/376;White Frost Tricoat;Gasoline;23;Jet Black;0;G93554;10-Speed Automatic;1GKS2CKJ8KR216157
376-752625563;$51,760;$51,760;;;5;427;4.5;27 reviews;6;15;RWD;5.0L V8 32V PDI DOHC;Dark Highland Green Metallic;Gasoline;24;Ebony;5;A5495;6-Speed Manual;1FA6P8K00K5502262
251-761932334;$44,851;$48,285;;;4.8;1666;4.3;30 reviews;18;;4WD;Gas V8 5.3L/;Shadow Gray Metallic;Gasoline;;Jet Black;0;197877;8-Speed Automatic;1GCRYDED3KZ225899
454-767298298;$43,785;$43,785;;;5;1393;5;12 reviews;;20;AWD;2.5L I4 16V GDI DOHC Turbo;Sonic Silver Metallic;Gasoline;26;Black;0;M334;6-Speed Automatic;JM3TCBDY3K0316258
85-765234174;$29,173;$29,300;;;4.9;373;3.3;3 reviews;10;27;4WD;2.0L I4 16V GDI DOHC;White Platinum Tri-Coat Metallic;Gasoline;29;Ebony Black;1;F92844;6-Speed Automatic;MAJ6S3KL0KC277624
378-748755347;$28,580;$28,580;;;4.6;663;4.8;82 reviews;25;21;AWD;Regular Unleaded I-4 2.4 L/144;Lava Orange;Gasoline;27;Espresso/Gray;15;190052N;8-Speed Automatic w/OD;5NMS2CAD3KH024351
372-764061717;$33,866;$37,119;;;4.2;515;4.9;27 reviews;25;22;AWD;2.0L I4 16V GDI DOHC Turbo;Platinum Gray Metallic;Gasoline;29;Black;10;1278N;8-Speed Automatic;3VV2B7AX1KM060846
441-764786841;$15,400;;;Fair Price;4.8;1521;4.8;433 reviews;25;28;FWD;Regular Unleaded I-4 2.0 L/122;Quartz White Pearl;Gasoline;37;Black;3,942;HY6821;6-Speed Automatic w/OD;5NPD84LF9JH280135
195-760548234;$26,445;$26,445;;;4.6;124;4.9;50 reviews;10;24;FWD;Regular Unleaded I-4 2.4 L/144;Snow White Pearl;Gasoline;33;Black;3;B5053;6-Speed Automatic w/OD;5XXGT4L38KG314287
168-763805079;$22,511;$29,095;$23511;;4.5;194;4.9;37 reviews;16;22;4WD;1.5 L;Magnetic Metallic;Gasoline;28;Gray/Black;3;F90481;Automatic;1FMCU9GD6KUB19452
1-761718085;$26,145;$26,145;;;4.9;581;4.4;17 reviews;7;26;AWD;1.4L I4 16V MPFI DOHC Turbo;Silver Ice Metallic;Gasoline;31;Jet Black;5;19581;6-Speed Automatic;KL7CJPSB0KB756059
424-765019302;$22,580;;;Good Deal;4.4;1887;4.6;343 reviews;31;22;4WD;2.4L I4 16V MPFI SOHC;Diamond Black;Gasoline;31;Black;9,017;R28054;9-Speed Automatic;3C4NJDBB2JT393786
229-733130862;$34,695;$34,695;;;3.9;251;4.9;535 reviews;13;29;FWD;Intercooled Turbo Regular Unleaded I-4 1.5 L/91;Modern Steel Metallic;Gasoline;35;Black;6;180769N;CVT w/OD;1HGCV1F97JA018048
310-767001865;$19,995;;;Good Deal;4.7;509;4.8;31 reviews;21;26;FWD;2.0L I4 16V GDI DOHC Turbo;Deep Black;Gasoline;33;Titan Black;16,005;20373P;6-Speed Automatic;3VW5DAAT1JM515478
216-759930916;$22,090;$26,590;;;4.3;10;4.5;116 reviews;5;27;4WD;2.0L I4 16V GDI DOHC;White Platinum;Gasoline;29;Ebony Black;0;18T0475;6-Speed Automatic;MAJ6P1ULXJC232854
368-763166039;$16,992;;;Fair Price;3.4;10;4.1;129 reviews;30;23;AWD;2.5L 4 cyls;Cayenne Red Pearl;Gasoline;28;Black;58,395;20749U;CVT (Continuously Variable);JN8AS5MV0DW614216
2-766404933;$45,600;$46,100;;;4.9;892;3.6;30 reviews;3;24;AWD;2.0L I4 16V GDI DOHC Turbo;Stellar Black Metallic;Gasoline;30;Jet Black;0;19583;9-Speed Automatic;1GYFZDR45KF177408
306-759130213;$49,366;$49,366;;;-1;-1;4.6;32 reviews;29;22;AWD;2.0L I4 16V PDI DOHC Turbo;Obsidian Black;Gasoline;28;Black;10;L190045;6-Speed Automatic;JTJBARBZ7K2189921
64-755746862;$22,420;$25,100;$24420;;5;143;4.9;37 reviews;8;21;FWD;2.5L I4 16V MPFI DOHC Flexible Fuel;Ingot Silver Metallic;E85 Flex Fuel;29;Charcoal Black;4;KUA09624;6-Speed Automatic;1FMCU0F78KUA09624
386-755032316;$20,399;;;Good Deal;4.8;346;4.6;12 reviews;31;22;FWD;2.0 L;Salsa Red;Gasoline;30;Charcoal/Black;39,467;U8667;Automatic;WVWFW8AH7EV004469
50-758874973;$65,635;$65,635;;;4.8;3688;5;4 reviews;26;21;AWD;3.0L I6 24V GDI DOHC Turbo;Dark Graphite Metallic;Gasoline;29;Black;0;19622;8-Speed Automatic;WBAJE7C51KWW12601
191-764336779;$19,210;$19,210;;;4.8;938;4.8;27 reviews;4;26;FWD;Regular Unleaded I-4 2.0 L/122;Phantom Black;Gasoline;36;Black;4;H19400;6-Speed Automatic w/OD;5NPD74LF5KH463472
313-752717312;$29,711;;;;4.8;635;4.6;42 reviews;13;27;FWD;2.5L I4 16V GDI DOHC;White;Gasoline;37;;10;KC114770;Automatic CVT;1N4BL4FV1KC114770
424-762138036;$24,980;;;Good Deal;4.4;1887;4.7;168 reviews;31;19;FWD;3.6L V6 24V MPFI DOHC Flexible Fuel;Billet Silver Metallic Clearcoat;E85 Flex Fuel;28;Black;28,408;R27809;9-Speed Automatic;2C4RC1BG6JR143993
477-767249508;$15,955;;;Fair Price;4.4;48;4.8;564 reviews;23;26;Front-wheel Drive;I-4 cyl;Shale Gray;Gasoline;36;Gray;12,800;UA19253;6-Speed Shiftable Automatic;5NPD74LF1HH057925
213-755220368;$45,650;;;;4.3;204;4.8;4 reviews;3;20;AWD;3.0L V6 24V GDI DOHC Twin Turbo;Majestic White;Gasoline;29;Graphite;0;19427;7-Speed Automatic;JN1EV7AR7KM552476
261-757354220;$63,981;$68,670;;;4.8;1666;5;7 reviews;18;;4WD;Turbocharged Diesel V8 6.6L/403;Summit White;Diesel;;Jet Black;0;197605;6-Speed Automatic;1GC1KTEY5KF179926
60-766299031;$30,298;;;;4.5;80;4.7;80 reviews;12;28;FWD;2.5L I4 16V PDI DOHC;Blue Streak Metallic;Gasoline;39;Black;0;KU229553;8-Speed Automatic;4T1B11HKXKU229553
343-765147679;$54,085;$54,085;;;4.4;1887;4.8;181 reviews;32;20;4WD;5.7L V8 16V MPFI OHV;Maximum Steel;Gasoline;25;Black;13;76006;8-Speed Automatic;1C6SRFJT6KN734620
72-748786885;$36,984;$38,930;;;4.6;168;4.8;99 reviews;14;19;AWD;3.3L V6 24V GDI DOHC;Snow White Pearl;Gasoline;24;Satin Black;10;K16782;8-Speed Automatic;5XYPHDA50KG491711
467-761909223;$26,499;;;Good Deal;4;130;4.9;48 reviews;25;23;FWD;SKYACTIV-G 2.5L I4 DOHC 16V;Snowflake White Pearl;Gasoline;31;black;3,496;MU4845L;6-Speed Automatic;JM1GL1WY5J1301755
354-736674810;$105,000;;;;1;11;5;1 reviews;32;16;AWD;3.0L V6 24V GDI DOHC Twin Turbo;Nero Ribelle Metallic;Gasoline;23;Nero;29;J1299923;8-Speed Automatic;ZAM56YRS7J1299923
477-756013154;$37,830;$37,830;;;5;427;4.8;19 reviews;;21;AWD;2.0L I4 16V GDI DOHC Turbo;White Metallic;Gasoline;31;Ebony;3;A5579;6-Speed Automatic;3FA6P0D95KR158051
37-763361564;$49,920;$49,920;;;-1;-1;4.8;20 reviews;6;20;4X4;8;Rd;E85 Flex Fuel;25;XLT;0;21190;Automatic;1FTFX1E56KFA49414
32-760769885;$40,705;;;;4.8;2683;4.7;82 reviews;27;18;AWD;3.5L V6 24V GDI SOHC;Deep Scarlet Pearl;Gasoline;26;Beige;6;20190828;6-Speed Automatic;5FNYF6H54KB051669
191-754760081;$43,214;$43,214;;;4.6;134;4.4;87 reviews;3;21;AWD;3.5L V6 24V PDI DOHC;Celestial Silver Metallic;Gasoline;27;Black;5;HT3727;8-Speed Automatic;5TDJZRFH9KS933939
345-767095787;$24,998;;;Good Deal;4.8;697;4.7;70 reviews;16;16;4WD;5.7L V8 32V MPFI DOHC;Black;Gasoline;20;Gray;58,890;U36755;6-Speed Automatic;5TFUY5F19BX165823
469-746749157;$26,995;;;Good Deal;4.3;402;4.5;161 reviews;23;16;4WD;3.5L V6 24V MPFI DOHC Flexible Fuel;Oxford White;E85 Flex Fuel;23;Ebony Black;36,684;U17941;6-Speed Automatic;1FM5K8D88GGB19944
164-752165748;$42,655;$42,655;;;4.7;1870;4.7;82 reviews;3;18;AWD;3.5L V6 24V SOHC i-VTEC;Blue;Gasoline;26;;0;19HP124;6-Speed Automatic;5FNYF6H47KB030029
322-758660146;$27,995;;;Good Deal;4.8;723;4.2;12 reviews;32;18;AWD;3.7L V6 24V MPFI DOHC;Black Obsidian;Gasoline;24;Wheat;11,339;IU5003;7-Speed Automatic;JN1BY1AR0FM561677
380-766212245;$17,995;;;Great Deal;4;164;4.4;9 reviews;15;22;FWD;2.0L I4 16V GDI DOHC Turbo;Smoked Pearl Metallic;Gasoline;32;Ebony;11,881;D08334D;9-Speed Automatic;W04GL6SX0J1132118
256-756139068;$49,030;$49,030;;;4.8;1459;5;19 reviews;7;;4WD;5.7L V8 16V MPFI OHV;Bright White Clearcoat;Gasoline;;;15;R70395;8-Speed Automatic;1C6RR7LT9KS558066
483-766968543;$14,781;;;Great Deal;4.9;3601;4.8;73 reviews;32;19;FWD;3.5L V6 24V MPFI SOHC;Obsidian Blue Pearl;Gasoline;28;Gray;127,284;KH190905A;6-Speed Automatic;5FNRL5H35GB018970
35-765518013;$24,640;$24,640;;;4.9;3601;5;32 reviews;23;30;FWD;1.5L I4 16V GDI DOHC Turbo;Obsidian Blue Pearl;Gasoline;38;Gray;10;KH190975;Automatic CVT;1HGCV1F16KA052073
448-762025459;$23,699;$28,084;;;4.8;600;5;3 reviews;8;29;FWD;Intercooled Turbo Regular Unleaded I-4 1.4 L/85;Pure White;Gasoline;37;Titan Black;0;KM003361;8-Speed Automatic w/OD;3VWG57AU2KM003361
94-764559466;$59,445;$59,445;;;4.7;1135;4.8;20 reviews;19;19;AWD;Premium Unleaded V-6 3.5 L/212;Majestic Black Pearl;Gasoline;26;Ebony;5;72349;9-Speed Automatic w/OD;5J8YD4H8XKL011115
21-765668162;$29,930;$29,930;;;4.4;1887;4.4;33 reviews;4;22;4WD;2.4L I4 16V MPFI SOHC;Silver;Gasoline;31;Black;13;76175;9-Speed Automatic;3C4NJDBB9KT683671
356-759122678;$39,300;;;;5;6;5;1 reviews;;21;AWD;2.0L I4 16V GDI DOHC Turbo;Graphite Shadow;Gasoline;30;Graphite;4;190480;7-Speed Automatic with Auto-Shift;SJKCH5CR4KA007766
303-763850199;$29,595;;;Good Deal;4.8;723;4.3;22 reviews;32;24;FWD;2.0L I4 16V GDI DOHC Turbo;Blade Silver;Gasoline;33;Graphite;12,829;IU5037;7-Speed Automatic with Auto-Shift;SJKCH5CP6JA042113
105-763884896;$48,170;;;;4.5;38;4.7;23 reviews;32;22;AWD;2.0L I4 16V GDI DOHC Turbo;Polar White;Gasoline;27;Black;0;KF596503;9-Speed Automatic;WDC0G4KB6KF596503
361-764068514;$55,760;;;;4.6;48;5;1 reviews;3;21;AWD;2.0L I4 16V GDI DOHC;Denim Blue;Gasoline;32;Charcoal;3;19V1032;8-Speed Automatic;7JRA22TL8KG006141
201-762860164;$20,390;$20,390;;;4.1;78;5;33 reviews;4;29;FWD;1.8L I4 16V MPFI DOHC;Brilliant Silver Metallic;Gasoline;37;Charcoal;Not provided;191162;Automatic CVT;3N1AB7AP1KY291025
360-758565386;$40,214;$40,214;;;4.8;1079;;;1;19;RWD;2.0L I4 16V GDI DOHC Turbo;Obsidian Black Metallic;Gasoline;23;Black;9;S190001;7-Speed Automatic;WD4PG2EE2K3511985
93-756562221;$23,245;$24,955;;;4.9;4647;4.3;32 reviews;26;55;FWD;1.5L I4 16V MPFI DOHC Hybrid;Crystal Black Pearl;Hybrid;49;Black;5;AH190525;Automatic CVT;19XZE4F54KE018109
74-764664175;$45,718;$45,718;;;4.7;1138;4.4;87 reviews;10;21;AWD;3.5L V6 24V PDI DOHC;Midnight Black Metallic;Gasoline;27;Saddle Tan;3;X9510;8-Speed Automatic;5TDDZRFH1KS969055
485-754250056;$26,995;;;Great Deal;4.8;638;4.9;18 reviews;37;20;All Wheel Drive;3.0L STRAIGHT 6 CYLINDER;Mineral Gray Metallic;Gasoline;30;Black w/Red Highlight;22,265;15429;8-Speed Automatic;WBA3R5C54FK372717
104-750755904;$38,980;$40,605;;;4.2;35;4.4;5 reviews;14;20;4WD;3.5;Brown;Gasoline;27;Charcoal;0;7172;;5N1DR2MM4KC580012
77-755527936;$45,795;$45,795;;;3.3;88;4.2;25 reviews;12;;AWD;Premium Unleaded V-6 3.5 L/212;Platinum White Pearl;Gasoline;;Ebony;12;2194129;9-Speed Automatic w/OD;19UUB3F68KA005065
21-763265658;$45,330;$45,330;;;4.4;1887;4.8;65 reviews;4;19;4WD;3.6L V6 24V MPFI DOHC;Silver;Gasoline;26;Black;13;75305;8-Speed Automatic;1C4RJFBG6KC555067
258-755249488;$39,165;$39,165;;;3.9;233;4.6;35 reviews;20;19;4WD;3.6L V6 24V GDI DOHC;Shadow Gray Metallic;Gasoline;24;Jet Black;4;BV95524;6-Speed Automatic;1GCHTCEN3K1178000
34-763414713;$26,375;$26,375;;;4.6;92;4.9;13 reviews;16;51;FWD;Gas/Electric I-4 1.6 L/96;Deep Cerulean;Hybrid;46;Charcoal;5;J10887;6-Speed Auto-Shift Manual w/OD;KNDCB3LCXK5251175
428-754974341;$20,499;;;Good Deal;4.6;663;4.9;7 reviews;31;;FWD;Regular Unleaded V-6 3.7 L/227;Magnetic;Gasoline;;Charcoal Black;39,682;4729H;6-Speed Automatic w/OD;1LNHL9DK3GG601748
1-761932340;$25,181;$27,295;;;4.8;1666;4.6;164 reviews;18;26;FWD;Turbocharged Gas I4 1.5L/92;Mosaic Black Metallic;Gasoline;32;Medium Ash Gray;0;197716;6-Speed Automatic;3GNAXHEV2KL250937
41-766088440;$47,065;$49,065;;;4.5;2077;4.7;82 reviews;28;19;AWD;3.5L V6 24V GDI SOHC;;Gasoline;26;Gray;8;196379;9-Speed Automatic;5FNYF6H03KB066538
71-763170258;$35,115;$35,115;;;4.8;2633;4.9;37 reviews;32;21;4WD;Intercooled Turbo Premium Unleaded I-4 2.0 L/122;Ingot Silver Metallic;Gasoline;27;Char Blk Lthr Trm Seats;2;A09424;6-Speed Automatic w/OD;1FMCU9J94KUA09424
40-762300313;$20,670;$21,170;;;4.5;2077;4.9;55 reviews;24;25;FWD;2.0L I4 16V MPFI DOHC;;Gasoline;36;Black;8;195958;Automatic CVT;2HGFC2F67KH531124
26-763935805;$23,710;$23,710;;;4;158;4.8;27 reviews;19;28;FWD;2.0L I4 16V MPFI DOHC;Scarlet Red;Gasoline;37;Gray;14;HY913349;6-Speed Automatic;5NPD84LF8KH461387
189-752383178;$27,610;$28,455;;;4.9;533;4.7;203 reviews;4;24;4WD;Regular Unleaded I-4 2.4 L/144;Hypergreen Clearcoat;Gasoline;31;Sandstorm/Black;10;JPJ37169;9-Speed Automatic w/OD;ZACCJBBB3JPJ37169
315-759887118;$66,885;$68,885;;;4.2;28;;;15;16;4WD;Intercooled Supercharger Premium Unleaded V-6 3.0 L/183;Byron Blue Metallic;Gasoline;21;Acorn/Ebony/Acorn;8;KA080344;8-Speed Automatic w/OD;SALRR2RV5KA080344
365-762748625;$40,900;$40,900;;;4.6;91;5;1 reviews;;;AWD;Intercooled Turbo Premium Unleaded I-4 2.0 L/121;Polar White;Gasoline;;;48;57506;7-Speed Auto-Shift Manual w/OD;WDD3G4FB8KW000696
195-765857591;$33,675;$33,675;;;4.7;351;4.8;25 reviews;5;16;FWD;3.5L V6 24V MPFI DOHC;Ingot Silver Metallic;Gasoline;22;Medium Stone;Not provided;190032;6-Speed Automatic;1FM5K7B87KGA26290
342-762690393;$48,595;;;Good Deal;4.8;723;4.8;14 reviews;32;14;AWD;5.6L V8 32V GDI DOHC;Hermosa Blue;Gasoline;20;Graphite;23,065;IU5026;7-Speed Automatic;JN8AZ2NE6G9120339
252-756847100;$63,981;$68,670;;;4.8;1666;5;7 reviews;19;;4WD;Turbocharged Diesel V8 6.6L/403;Graphite Metallic;Diesel;;Jet Black;0;197588;6-Speed Automatic;1GC1KTEY1KF178479
332-765506956;$14,865;;$16854;Fair Price;-1;-1;4.1;7 reviews;1;21;;[];Pure White;Gasoline;32;Black With V-Tex Leatherette Seats;38,816;U7923;Auto;WVWBP7AN4FE820536
360-764531380;$31,495;;;Good Deal;4.8;785;4.6;25 reviews;32;20;AWD;2.0L I4 16V GDI DOHC Turbo Flexible Fuel;Moonlight Blue Metallic;E85 Flex Fuel;28;Titanium Gray;14,227;P17033;8-Speed Automatic;WA1L2AFP7GA074208
397-750039434;$37,375;$37,375;;;4.4;185;4.8;17 reviews;9;19;AWD;3.6L V6 24V MPFI DOHC;Pitch Black Clearcoat;Gasoline;30;;0;W19172;8-Speed Automatic;2C3CDZKG8KH500572
132-750583416;$38,286;$43,735;;;4.9;2633;4.8;65 reviews;7;19;4WD;3.6L V6 24V MPFI DOHC;Billet Silver Metallic Clearcoat;Gasoline;26;Black;5;GC19042;8-Speed Automatic;1C4RJFBG8KC526458
260-766361324;$35,995;$35,995;;;4.8;1346;5;1 reviews;;21;AWD;208-hp 2.0-liter I4;Blade Silver;Gasoline;30;Graphite;0;191365;7-Speed Double Clutch Automatic Transmission;SJKCH5CR3KA011985
