id;price;msrp_price;original_price;good_offer;seller_rating;seller_count_rating;car_rate;consumers_review;n_photos;City MPG;Drivetrain;Engine;Exterior Color;Fuel Type;Highway MPG;Interior Color;Mileage;Stock;Transmission;VIN
761057296.html;$24,640;;;;4.6;409;5;32 reviews;15;30;FWD;1.5L I4 16V GDI DOHC Turbo;White;Gasoline;38;Black;14;H190626;Automatic CVT;1HGCV1F14KA039080
748479339.html;$83,330;$83,330;;;4.9;599;5;5 reviews;32;16;4MATIC;V6;Polar White;Gasoline;22;Black;5,357;M192720;9-Speed Automatic;4JGDF6EE1KB192720
761726373.html;$27,888;;;Good Deal;4.8;357;4.8;105 reviews;21;16;4WD;3.6L V6 24V MPFI DOHC;Silver;Gasoline;21;Black;30,240;FL745764;5-Speed Automatic;1C4BJWDG8FL745764
759686047.html;$20,650;;;Good Deal;4.9;475;4.8;559 reviews;25;26;FWD;1.5L DOHC;Orange Burst Metallic;Gasoline;32;Jet Black/Cinnamon;1,771;J6178421;6-Speed Automatic Electronic with Overdrive;2GNAXJEV9J6178421
751303912.html;$18,138;;;;4.8;220;4.7;3 reviews;19;27;FWD;Regular Unleaded I-4 1.6 L/97;Magnetic Metallic;Gasoline;35;Cloth Seats Se Charcoal Black / Silver Stitch;6;19907;6-Speed Auto-Shift Manual w/OD;3FADP4EJ0KM116391
752175493.html;$22,293;$26,460;;;2.5;33;4.7;34 reviews;24;25;FWD;2.4 L;Scarlet Red;Gasoline;33;Black;6;H740378;Automatic;5NPE34AF3KH740378
757087933.html;$21,940;;;Good Deal;4.7;359;4.9;22 reviews;55;18;All Wheel Drive;3.7L V6 CYLINDER;Red;Gasoline;26;Black;42,332;FBL30030;6-Speed Automatic;2LMDJ8JK7FBL30030
749576653.html;$81,695;$81,695;;;4.9;225;5;2 reviews;32;14;AWD;5.6L V8 32V GDI DOHC;Mineral Black;Gasoline;20;Wheat;8;I226342;7-Speed Automatic;JN8AZ2NE9K9226342
747682916.html;$68,410;$68,410;;;4.9;225;5;2 reviews;32;14;RWD;5.6L V8 32V GDI DOHC;Champagne Quartz;Gasoline;20;Graphite;8;I680446;7-Speed Automatic;JN8AZ2NFXK9680446
763012605.html;$19,880;;;;4.6;409;4.4;21 reviews;17;29;FWD;1.5L I4 16V GDI DOHC;Gray;Gasoline;36;Black;4;H190848;Automatic CVT;3HGGK5H85KM720380
756893187.html;$31,348;$37,785;;;4.6;262;5;19 reviews;13;17;RWD;3.6L V6 24V MPFI DOHC Flexible Fuel;Steel Metallic;E85 Flex Fuel;25;Black;11;DT19131;8-Speed Automatic;1C6RR6FG5KS528569
762483119.html;$26,440;;$26940;Good Deal;4.7;359;4.6;158 reviews;58;18;Four Wheel Drive;3.5L V6 CYLINDER;Gray;Gasoline;26;Black;48,354;GB026931;6-Speed Automatic;5FNYF6H5XGB026931
765654927.html;$40,170;$43,670;;;4.9;482;4.7;19 reviews;23;;AWD;3.6L V6 24V GDI DOHC;Reflex Silver;Gasoline;;Titan Black;10;WU210;8-Speed Automatic;1V2UR2CA0KC535403
754892038.html;$60,045;$60,045;;;4.9;475;4.6;18 reviews;17;15;4x2;V-8 cyl;Silver Ice;Gasoline;22;Dark Ash/Jet Black;5;KR222223;Automatic;1GNSCBKC9KR222223
763198424.html;$10,761;;;Good Deal;4.6;122;4.4;130 reviews;32;30;FWD;2.0L I4 16V DDI DOHC Turbo Diesel;Reflex Silver Metallic;Diesel;42;Titan Black;47,142;VP391059;6-Speed Automatic with Auto-Shift;3VWLL7AJ6DM391059
763677896.html;$34,997;;$36997;Great Deal;4.8;68;4.7;142 reviews;32;16;4WD;5.3L V8 OHV 16V;Black;Gasoline;23;Black;37,607;363295;Automatic;3GTU2NEC1HG363295
752838925.html;$47,890;$62,595;;;4.9;589;4.9;42 reviews;21;17;RWD;3.5 L;Ruby Red Metallic;Gasoline;24;Medium Stone;0;78225;Automatic;1FMJU1HT9JEA68763
749013503.html;$19,784;$23,995;;;4.9;589;4.5;116 reviews;20;27;FWD;1.0 L;Smoke Metallic;Gasoline;29;Ebony;0;60027;Automatic;MAJ3P1TE6JC229729
755732431.html;$32,332;$38,490;;;5;25;4.7;26 reviews;9;21;FWD;2.5L 4 Cyl.;Summit White;Gasoline;27;Light Neutral;0;25138;6-Speed Automatic;LRBFXCSA9KD025406
765522244.html;$12,990;;;Good Deal;4.9;1370;4.6;76 reviews;36;21;FWD;2.5L I5 20V MPFI DOHC;Brown;Gasoline;27;Tan;59,122;D48978A;6-Speed Automatic;3VW5P7AT7DM801687
765570738.html;$21,940;;;Great Deal;4.7;359;4.6;62 reviews;48;25;Rear Wheel Drive;2.0L 4 CYLINDER;White;Gasoline;34;Tan;59,317;GU123815;7-Speed Automatic;55SWF4JB8GU123815
752005703.html;$42,541;$48,112;;;4.7;417;4.6;31 reviews;32;13;RWD;5.7L V8 32V MPFI DOHC;Silver Sky Metallic;Gasoline;17;;1;246012;6-Speed Automatic;5TFFY5F14KX246012
757426049.html;$38,141;$41,066;;;4.9;538;4.8;49 reviews;12;17;RWD;4.0L V6 24V MPFI DOHC;Magnetic Grey Metallic;Gasoline;21;;1;198118;5-Speed Automatic;JTEZU5JR2K5198118
762756011.html;$15,900;;;Good Deal;4.8;114;4.9;13 reviews;32;18;Rear Wheel Drive;3.5L V6 CYLINDER;Obsidian;Gasoline;25;Black;73,914;283128;6-Speed Automatic;JTHFE2C28A2504109
763805004.html;$51,120;$56,120;;;4.9;589;4.8;20 reviews;15;18;4WD;3.5 L;Abyss;Gasoline;23;Black;0;99089;Automatic;1FTEW1E4XKKC73573
751349529.html;$65,147;$71,590;;;4.7;114;5;7 reviews;15;;4WD;6.6L 8-Cylinder Diesel Turbocharged;Summit White;Diesel;;Cocoa/Dune;562;19-247;Allison 1000 6-Speed Automatic;1GC1KTEY6KF129617
764551493.html;$14,127;;;Good Deal;5;15;4.3;148 reviews;32;25;FWD;Gas I4 2.5L/152;Red;Gasoline;35;Black;32,514;DH19089B;6-Speed Automatic w/Manual Shift;4T1BF1FK1DU670950
767316292.html;$21,991;;;Good Deal;4.9;599;4.9;468 reviews;41;;FWD;2.4L I4 DOHC i-VTEC 16V;White Orchid Pearl;Gasoline;;Ivory;35,306;U165981;CVT;1HGCR2F92HA165981
756898353.html;$23,350;;$23980;Great Deal;-1;-1;4.7;266 reviews;32;;;2.7L V6 EcoBoost;Ingot Silver Metallic;Gasoline;;;41,436;GFA81877T;6-Speed Automatic Electronic;1FTEX1CP9GFA81877
766769838.html;$21,900;;;Good Deal;4.9;538;4.7;107 reviews;20;23;AWD;2.0L H4 16V MPFI DOHC;Venetian Red Pearl;Gasoline;30;Ivy;25,240;239135RA;Automatic CVT;JF2GPABC2HH239135
760871311.html;$16,612;;;;5;19;;;32;31;FWD;1.6 L;Brilliant Silver Metallic;Gasoline;39;Charcoal;6;0NC19072;Variable;3N1CE2CP7KL356800
749162416.html;$35,611;$38,755;;;4.8;236;4.7;82 reviews;18;18;FWD;3.5L V6;White Diamond Pearl;Gasoline;26;;14;190123;AUTOM;5FNYF5H56KB005450
767179180.html;$23,990;;$25990;Good Deal;5;932;4.5;35 reviews;22;21;FWD;V6 Cylinder Engine 3.5L;Basque Red Pearl Ii;Gasoline;31;Parchment;23,722;U12829;AUTOMATIC;19UUB2F54GA005508
763849583.html;$54,604;;;;4.8;1057;4.8;20 reviews;32;20;FWD;3.5L V6 24V PDI DOHC;Obsidian Black;Gasoline;28;Gray;5;KC132586;8-Speed Automatic;2T2ZZMCA5KC132586
763869564.html;$13,995;;$15495;Great Deal;4.8;1086;4.2;29 reviews;39;25;FWD;Premium Unleaded I-4 2.4 L/144;Basque Red Pearl Ii;Gasoline;36;Parchment;40,534;29946;8-Speed Auto-Shift Manual w/OD;19UDE2F35GA024106
764309520.html;$27,027;$35,515;;;5;62;4.6;164 reviews;17;22;FWD;2.0L I4 16V GDI DOHC Turbo;Kinetic Blue;Gasoline;29;;1;2067;9-Speed Automatic;3GNAXLEX5KS578976
761173034.html;$15,990;;;Good Deal;4.9;1370;4.6;128 reviews;46;28;FWD;1.8L I4 16V MPFI DOHC;Quartz White Pearl;Gasoline;38;Beige;27,059;D48664A;6-Speed Automatic;5NPDH4AE9GH677282
766517526.html;$24,865;$26,865;;;4.9;589;4.8;19 reviews;17;23;FWD;1.5 L;White Gold;Gasoline;34;Light Putty;0;19019;Automatic;3FA6P0HD4KR159321
762670687.html;$24,640;;;;4.6;409;5;32 reviews;19;30;FWD;1.5L I4 16V GDI DOHC Turbo;White;Gasoline;38;Ivory;12;H190824;Automatic CVT;1HGCV1F14KA045560
757275316.html;$22,991;;;Great Deal;5;23;4.5;31 reviews;32;19;FWD;2.0L I4 16V GDI DOHC Turbo;Ingot Silver Metallic;Gasoline;26;Ebony;36,640;N500119A;6-Speed Automatic;5LMCJ3C90GUJ08331
764487734.html;$19,583;;$20582;Good Deal;4.9;701;4.6;273 reviews;29;23;AWD;2.4L I4 16V MPFI DOHC;Crystal Black Pearl;Gasoline;31;Black;46,497;HK3615;5-Speed Automatic;2HKRM4H78EH624689
761162691.html;$38,608;;;;4.8;1057;;;32;29;FWD;2.0L I4 16V PDI DOHC;Caviar;Gasoline;37;Black;5;K2005556;Automatic CVT;JTHY3JBH3K2005556
758167693.html;$17,997;;;Great Deal;4.8;68;4.7;11 reviews;32;19;RWD;3.0L L6 DOHC 24V TURBO;Black;Gasoline;28;BLACK;60,026;M27030;Automatic;WBAUN7C54DVM27030
750349652.html;$36,291;$38,392;;;5;6;4.6;31 reviews;24;13;RWD;5.7 L;;Gasoline;18;Black;4;00N34633;Automatic;5TFRY5F10KX245484
766852623.html;$16,991;;;Great Deal;4.9;162;4.7;86 reviews;32;16;FWD;3.6L;Cyber Gray Metallic;Gasoline;23;Ebony;61,890;00P2167A;Automatic;1GNKRGKD0EJ266361
767025520.html;$40,998;;;Great Deal;3.8;6;4.8;22 reviews;24;;RWD;6.0L V8 16V MPFI OHV Flexible Fuel;White;E85 Flex Fuel;;Black;43,013;16853723;6-Speed Automatic;1GT11UEGXGF234815
765304776.html;$15,799;;;Good Deal;4.9;226;4.8;233 reviews;39;27;FWD;2.5L I4 16V MPFI DOHC;Storm Blue;Gasoline;39;Charcoal;51,264;3276;Automatic Xtronic CVT;1N4AL3AP5HC194467
749530633.html;$32,431;$37,940;;;5;119;4.8;6 reviews;19;18;RWD;3.6L V6 24V GDI DOHC;Onyx Black;Gasoline;25;;0;T129153;Automatic;1GTG5DEN9K1129153
761266303.html;$46,999;$52,835;;;5;25;5;7 reviews;26;;4WD;6.6L V8 32V DDI OHV Turbo Diesel;Summit White;Diesel;;;38;19-184;6-Speed Automatic;1GC1KREY4KF179838
761052987.html;$21,339;$27,785;;;5;303;4.7;42 reviews;15;25;FWD;Turbocharged I4 1.4/83;Ebony Twilight Metallic;Gasoline;30;Shale;5;BJ5028;6-Speed Automatic;KL4CJASB4KB789348
758705933.html;$6,991;;$7591;Good Deal;4.6;409;4.6;132 reviews;21;23;FWD;2.4L I4 16V MPFI DOHC;Glacier Blue Metallic;Gasoline;30;Gray;167,357;H190097B;5-Speed Automatic;JHLRE38507C051875
766783875.html;$77,375;$77,375;;;4.9;599;5;6 reviews;32;;4MATIC;I6;Polar White;Hybrid;;Beige;10;M029409;9-Speed Automatic;WDD2J5KB6KA029409
750569439.html;$10,440;;;Great Deal;4.7;359;4.8;80 reviews;52;27;Front Wheel Drive;1.6L 4 CYLINDER;Silver;Gasoline;35;Black;9,480;HM169393;5-Speed Automatic;3FADP4BJ9HM169393
738732397.html;$19,982;$25,310;;;4.4;402;4.6;77 reviews;17;24;FWD;2.0L 4-Cylinder;Ruby;Gasoline;30;Charcoal;8;161345;CVT with Xtronic;JN1BJ1CP6JW161345
761342894.html;$23,346;$26,865;;;4.5;63;4.8;19 reviews;32;23;FWD;4 Cylinder Engine 1.5L;Agate Black;Gasoline;34;Medium Light Stone;3;F1523;AUTOMATIC;3FA6P0HD0KR159901
758814834.html;$13,503;;;Good Deal;4.7;114;4.3;16 reviews;28;16;4WD;4.0L V6 DOHC 24V;Super Black;Gasoline;20;gray;108,219;18-1515B;5-Speed Automatic;5N1AN0NW9CC520506
766483670.html;$16,425;$19,345;;;2.5;33;4.8;27 reviews;21;26;FWD;2.0 L;Symphony Silver;Gasoline;36;Black;9;H477295;Automatic;5NPD74LF2KH477295
760488096.html;$89,190;$99,190;;;5;119;3;1 reviews;23;14;4WD;6.2L V8 16V GDI OHV;Crystal White Tri-Coat;Gasoline;21;Interlagos;0;C246511;10-Speed Automatic;1GYS4DKJXKR246511
755499256.html;$21,810;$24,060;;;4.5;761;4.8;5 reviews;32;;FWD;1.5L I4 16V GDI DOHC Turbo;White;Gasoline;;Gray;0;KF116567;Automatic CVT;1G1ZB5ST7KF116567
759082944.html;$20,030;$20,455;;;4.9;53;4.8;55 reviews;20;30;Front Wheel Drive;2.0L I4 DOHC D-CVVT MPI Engine;Aurora Black;Gasoline;40;;18;KE038005;Automatic;3KPF24AD1KE038005
756043032.html;$35,885;$40,405;;;-1;-1;4.8;25 reviews;21;17;;3.5L V6 Ti-VCT;Black;Gasoline;24;Ebony Black;6;KGA35933;6-Speed Automatic;1FM5K7D86KGA35933
767324009.html;$10,173;;;Great Deal;4.9;212;4.1;129 reviews;40;23;FWD;2.5L I4 16V MPFI DOHC;Pearl White;Gasoline;28;Gray;57,047;R3981A;Automatic CVT;JN8AS5MTXDW534310
756046635.html;$18,800;;;Good Deal;5;25;4.8;11 reviews;25;15;4WD;5.3L 8 Cyl.;Carbon Black Metallic;E85 Flex Fuel;21;Ebony;101,869;24930B;Automatic;1GKUKCE09AR277432
759748687.html;$29,535;$29,535;;;5;932;4.5;40 reviews;11;26;AWD;4 Cylinder Engine 1.8L;Modern Steel Metallic;Gasoline;31;Gray;11;9H0223;CVT TRANSMISSION;3CZRU6H98KM701963
753034327.html;$57,981;$65,065;$58981;;4.6;101;4.8;181 reviews;12;19;RWD;5.7L V8 16V MPFI OHV;Ivory;Gasoline;24;Indigo;0;F0144;8-Speed Automatic;1C6RREHT7KN633472
747623182.html;$17,663;$23,835;;;5;99;5;13 reviews;28;28;FWD;1.4L I4 16V GDI DOHC Turbo;Pacific Blue Metallic;Gasoline;38;Jet Black;2;19202;6-Speed Automatic;1G1BE5SMXK7105655
756916030.html;$15,940;;;Good Deal;4.7;359;4.9;96 reviews;47;25;All Wheel Drive;2.5L 4 CYLINDER;Blue;Gasoline;34;Tan;28,064;H3007322;CVT;4S3BNAA64H3007322
752581455.html;$12,940;;;Good Deal;4.7;359;4.8;58 reviews;58;43;Front Wheel Drive;2.0L 4 CYLINDER;Silver;Hybrid;41;Ebony;48,392;HR235001;CVT;3FA6P0LU5HR235001
757423205.html;$46,045;$49,045;;;4.8;1125;4.8;135 reviews;32;17;4WD;3.6L V6 24V MPFI DOHC;Firecracker Red Clearcoat;Gasoline;23;Black;0;31505;8-Speed Automatic;1C4HJXFG0JW177496
764989615.html;$23,995;;$24995;Good Deal;5;169;4.8;422 reviews;20;26;AWD;2.5L I4 16V MPFI DOHC;Gun Metallic;Gasoline;33;Charcoal;36,733;2-3705P;Automatic CVT;5N1AT2MV2HC873705
765800995.html;$8,990;;;Good Deal;5;17;4.5;10 reviews;25;16;AWD;3.0L I6 24V MPFI DOHC;Vermillion Red Metallic;Gasoline;23;Sand Beige;112,318;J29414;6-Speed Automatic;WBXPC93449WJ29414
743984886.html;$40,955;$49,455;;;4.8;1125;4.8;211 reviews;32;;4WD;5.7L V8 16V MPFI OHV;Granite Crystal Clearcoat Metallic;Gasoline;;Diesel Gray / Black;5;31113;8-Speed Automatic;1C6RR7LT4JS344178
757833429.html;$54,486;;;Good Deal;5;99;4.8;70 reviews;32;16;RWD;5.3L V8 16V GDI OHV;Iridescent Pearl Tricoat;Gasoline;23;Cocoa / Dune;10,453;2690;6-Speed Automatic;1GNSCCKC9JR212392
765488376.html;$19,996;$19,996;;;4.1;22;4.9;50 reviews;16;24;Front Wheel Drive;2.4;Sparkling Silver;Gasoline;33;;5;K5310;6 Spd Automatic;5XXGT4L33KG352171
761814423.html;$53,537;;;;4.8;1057;5;1 reviews;32;19;FWD;3.5L V6 24V PDI DOHC;Eminent White Pearl;Gasoline;26;Parchment;5;K2010291;8-Speed Automatic;JTJGZKCA7K2010291
751298942.html;$32,995;;;Good Deal;5;169;4.6;15 reviews;20;17;AWD;3.6L V6 24V GDI DOHC;Radiant Silver Metallic;Gasoline;26;Jet Black;18,931;10-9766P;6-Speed Automatic;2G61N5S35J9149766
761838291.html;$25,984;;;Fair Price;4.9;225;4.6;158 reviews;1;19;FWD;3.5L V6 24V GDI SOHC;White;Gasoline;26;;78,900;U038083;9-Speed Automatic;5FNYF5H92GB038083
739147127.html;$37,659;$45,260;$41159;;4.6;101;4.8;181 reviews;10;19;RWD;5.7L V8 16V MPFI OHV;Diamond Black;Gasoline;24;Diesel Gray / Black;0;F0044;8-Speed Automatic;1C6RREFT4KN549273
762091460.html;$31,494;;$31994;Good Deal;4.8;1086;4.7;65 reviews;45;19;AWD;Premium Unleaded V-6 3.5 L/212;Crystal Black Pearl;Gasoline;27;Ebony;28,760;30075;6-Speed Automatic w/OD;5J8TB4H76HL026162
767259940.html;$19,200;;;Good Deal;4.6;289;5;5 reviews;29;40;FWD;2.0L I4 16V GDI DOHC Hybrid;Skyline Blue;Hybrid;46;Gray;17,513;2000270221;6-Speed Automatic;KMHE24L3XJA080170
766784080.html;$45,200;$45,200;;;4.9;599;5;1 reviews;32;24;FWD;2.0L I4 Turbocharged;Grey;Gasoline;35;Gray;44;M002117;7-Speed Automatic;WDD3G4EB7KW002117
765412628.html;$26,500;$26,875;;;4.9;226;4.9;13 reviews;32;51;FWD;1.6L I4 16V GDI DOHC Hybrid;White;Hybrid;46;;5;A5062;6-Speed Automatic with Auto-Shift;KNDCB3LC0K5264503
742127904.html;$22,541;$26,835;;;4.7;114;4.6;164 reviews;13;26;FWD;1.5L DOHC;Silver Ice Metallic;Gasoline;32;Medium Ash Gray;3;19-153;6-Speed Automatic;3GNAXHEV0KS506854
766783720.html;$36,991;;;Good Deal;4.9;599;4.8;46 reviews;42;24;RWD;2.0L I4 Turbocharged;Black;Gasoline;33;Black;8,878;P257005;9-Speed Automatic;55SWF4JB8JU257005
766975174.html;$22,940;;;Good Deal;4.7;359;4.5;161 reviews;51;16;Four Wheel Drive;3.5L V6 CYLINDER;Black;Gasoline;23;Black;50,066;GGA11208;6-Speed Automatic;1FM5K8D86GGA11208
767187950.html;$10,900;;;Good Deal;4.7;417;4.4;103 reviews;38;27;FWD;1.6L I4 16V GDI DOHC;Sprint Gray;Gasoline;37;Black;69,069;128910R;6-Speed Manual;KMHTC6AD4DU128910
761173013.html;$31,990;;;Good Deal;4.9;1370;4.8;121 reviews;45;19;FWD;3.5L V6 24V GDI DOHC;White;Gasoline;27;Light Gray;17,662;D49839;8-Speed Automatic;5TDYZ3DC8HS854631
749551769.html;$24,990;;$25990;Good Deal;4.9;1370;4.8;145 reviews;47;21;FWD;3.5L V6 24V MPFI DOHC;White;Gasoline;30;Tan;16,921;D49100;Automatic CVT;1N4AA6AP2HC452919
754722305.html;$32,445;$32,445;;;5;932;4.7;82 reviews;12;18;FWD;V6 Cylinder Engine 3.5L;White Diamond Pearl;Gasoline;26;Beige;11;9H0160;AUTOMATIC;5FNYF5H19KB015077
765735845.html;$48,267;$51,790;;;5;119;4.8;22 reviews;25;18;FWD;3.6L V6 24V GDI DOHC;Crystal White Tri-Coat;Gasoline;25;Shara Beige;0;C200221;8-Speed Automatic;1GYKNCRS5KZ200221
765398958.html;$18,892;;;Good Deal;4.7;308;4.5;27 reviews;46;24;RWD;2.0L I4 16V GDI DOHC Turbo;Black;Gasoline;36;Black;49,241;BGNT37054;8-Speed Automatic;WBA8E1G5XGNT37054
763571257.html;$12,997;;;Great Deal;4.8;68;4.8;100 reviews;32;22;RWD;1.8L L4;Silver;Gasoline;31;Black;68,992;763788;Automatic;WDDGF4HB1DA763788
766362706.html;$11,991;;$12607;Good Deal;4.9;162;4.6;67 reviews;32;22;FWD;2.4 L;Redline 2 Coat Pearl;Gasoline;35;Black/Ruby Red;41,831;00C9113A;Automatic;1C3CDFBB3GD503693
760659680.html;$43,872;$46,560;;;5;169;;;20;15;RWD;5.6L V8 32V GDI DOHC;Gun Metallic;Gasoline;21;Black;7;N19129T;7-Speed Automatic;1N6AA1E65KN500369
734816570.html;$46,973;$47,805;;;2.5;15;4.8;181 reviews;8;19;RWD;Regular Unleaded V-8 5.7 L/345;Bright White Clearcoat;Gasoline;24;Black;14;00R10568;8-Speed Automatic w/OD;1C6RREFT6KN535150
767322963.html;$15,995;;;Good Deal;4.8;1086;4.9;31 reviews;40;29;FWD;Intercooled Turbo Premium Unleaded I-3 1.5 L/91;Volcanic Orange;Gasoline;40;Carbon Black;25,140;30547;;WMWXS5C58FT827911
748820874.html;$37,295;$49,465;;;4.4;26;4.8;15 reviews;25;18;FWD;3.6L V6 24V GDI DOHC;Havana Metallic;Gasoline;26;Brandy;218;94075;9-Speed Automatic;5GAERBKWXKJ146798
765301794.html;$35,150;$37,650;;;4.9;212;4.9;50 reviews;32;21;FWD;2.0L I4 16V GDI DOHC Turbo;Snow White Pearl;Gasoline;30;Black;5;R4033;6-Speed Automatic;5XXGV4L22KG315887
755504953.html;$18,942;$19,713;;;4.9;538;4.8;6 reviews;12;30;FWD;1.5L I4 16V GDI DOHC;;Gasoline;39;;1;507930;6-Speed Automatic;3MYDLBYV5KY507930
739137648.html;$44,011;$47,965;;;4.8;236;4.6;67 reviews;21;19;FWD;3.5L V6;Silver;Gasoline;28;;14;190033;10-Speed Automatic;5FNRL6H95KB013142
766994083.html;$4,400;;;Fair Price;4.6;263;3.9;80 reviews;30;19;FWD;Gas V6 3.4L/204;Dark Silver Metallic;Gasoline;24;Light Gray;225,985;19T316;5-Speed Automatic;2CNDL13F566143410
761953635.html;$57,168;;;;4.8;1057;4.8;20 reviews;32;20;AWD;3.5L V6 24V PDI DOHC;Sonic Titanium;Gasoline;28;Red;5;KC183343;8-Speed Automatic;2T2BZMCA1KC183343
767260443.html;$27,200;;;Good Deal;4.6;289;4.8;136 reviews;29;17;FWD;3.3L V6 24V GDI DOHC;Becketts Black;Gasoline;24;Gray;19,266;2000210656;6-Speed Automatic;KM8SR4HF1HU186243
765157361.html;$20,994;;;Great Deal;4.8;1086;4.9;18 reviews;38;24;FWD;Intercooled Turbo Premium Unleaded I-4 2.0 L/121;Glacier White Metallic;Gasoline;31;Black;20,148;30355;8-Speed CVT w/OD;WAUAFAFL2GN013563
767049663.html;$37,800;;$39200;Good Deal;4.6;289;4.6;17 reviews;29;15;4WD;4.6L V8 32V MPFI DOHC;Black;Gasoline;20;Light Gray;20,963;2000249858;6-Speed Automatic;JTJBM7FX8G5132685
761953582.html;$53,024;;;;4.8;1057;4.8;20 reviews;32;20;FWD;3.5L V6 24V PDI DOHC;Silver Lining Metallic;Gasoline;28;Gray;4;KC130612;8-Speed Automatic;2T2ZZMCA3KC130612
746030382.html;$42,165;$47,515;;;4.6;262;4.8;135 reviews;15;17;4WD;2.0L I4 16V GDI DOHC Turbo;Billet Silver Metallic Clearcoat;Gasoline;23;Black;78;JE18238;8-Speed Automatic;1C4HJXEN9JW183510
757787104.html;$24,615;$24,615;;;4.9;701;5;32 reviews;19;30;FWD;1.5L I4 16V GDI DOHC Turbo;Modern Steel;Gasoline;38;Black;2;H19174;Automatic CVT;1HGCV1F19KA012585
758331199.html;$37,990;;;Great Deal;4.9;1370;4.9;128 reviews;45;16;RWD;5.3L V8 16V GDI OHV;White;Gasoline;22;Cocoa;9,427;D49678;Automatic;3GTP1NEC1JG210499
767047592.html;$17,600;;;Good Deal;4.6;289;4.6;34 reviews;29;17;AWD;3.5L V6 24V GDI DOHC Twin Turbo;Silver;Gasoline;25;Charcoal Black;51,312;2000239063;6-Speed Automatic;1LNHL9FT6EG600838
759512887.html;$20,253;$23,735;;;-1;-1;4.8;19 reviews;24;21;FWD;2.5L I4 16V MPFI DOHC;White Gold Metallic;Gasoline;31;Medium Light Stone;4;291319;6-Speed Automatic;3FA6P0G70KR146691
739462085.html;$42,141;$43,260;;;2.5;15;4.8;211 reviews;7;;RWD;Regular Unleaded V-8 5.7 L/345;Granite Crystal Metallic Clearcoat;Gasoline;;Diesel Gray/Black;12;00R10621;8-Speed Automatic w/OD;1C6RR6KT5JS279837
765039591.html;$40,927;$43,694;;;5;6;4.6;63 reviews;22;19;4WD;3.5 L;Super White;Gasoline;24;Graphite;1;00N35043;Automatic;3TMCZ5AN7KM230340
761013121.html;$45,964;$51,765;;;4.6;262;4.8;20 reviews;17;15;RWD;6.4L V8 16V MPFI OHV;Granite;Gasoline;24;Black;1,019;DO19169;8-Speed Automatic;2C3CDXGJ0KH572939
759259994.html;$40,015;$42,765;$40765;;4.8;1125;4.8;15 reviews;32;17;4WD;3.6L V6 24V MPFI DOHC;Billet Silver Metallic Clearcoat;Gasoline;23;Black;0;40437;8-Speed Automatic;1C4HJXDG6KW533485
751988288.html;$32,620;$40,380;;;4.6;262;5;19 reviews;13;17;RWD;3.6L V6 24V MPFI DOHC Flexible Fuel;Steel Metallic;E85 Flex Fuel;25;Black;10;DT19087;8-Speed Automatic;1C6RR6KG8KS528264
762910454.html;$60,055;$62,805;;;4.5;761;4.6;18 reviews;32;15;RWD;5.3L V8 16V GDI OHV;Siren Red Tintcoat;Gasoline;22;Cocoa / Dune;0;KR237496;6-Speed Automatic;1GNSCBKC9KR237496
746713187.html;$47,110;;;;4.8;1125;4.8;181 reviews;32;19;4WD;5.7L V8 16V MPFI OHV;Bright White Clearcoat;Gasoline;24;Light Frost;0;40164;8-Speed Automatic;1C6SRFFT2KN623586
765940411.html;$24,888;;;Great Deal;4.6;262;4.7;272 reviews;35;19;RWD;2.7L V6 24V GDI DOHC Twin Turbo;Ruby Red Metallic Tinted Clearcoat;Gasoline;26;Medium Earth Gray;16,799;NT19219A;6-Speed Automatic;1FTEX1CP3FFB54742
766636638.html;$11,309;;$11888;Great Deal;5;6;4.8;184 reviews;31;24;FWD;2.4 L;Titanium Gray;Gasoline;35;Black;66,959;0N34770A;Automatic;5XXGT4L30GG088902
766056685.html;$94,240;;;;-1;-1;5;1 reviews;11;14;4WD;6.2L V8 16V GDI OHV;Black Raven;Gasoline;21;Shale;171;19169;10-Speed Automatic;1GYS4JKJ8KR236459
751193943.html;$35,605;;;;4.6;409;4.8;43 reviews;10;47;FWD;2.0L I4 16V MPFI DOHC Hybrid;White;Hybrid;47;Ivory;9;H182129;Automatic CVT;1HGCV3F98JA014957
758066458.html;$12,540;;;Good Deal;4.7;359;4.7;14 reviews;52;27;Front Wheel Drive;1.8L 4 CYLINDER;Blue;Gasoline;36;Black;41,772;GJ522710;Automatic;JTNKARJE3GJ522710
748166315.html;$21,473;$22,505;;;4.9;53;4.8;55 reviews;21;30;Front Wheel Drive;2.0L 4-Cyl Engine;Gravity Grey;Gasoline;40;;28;KE012836;Automatic;3KPF34AD6KE012836
767178020.html;$26,995;;;Good Deal;4.8;1086;4.8;136 reviews;42;17;FWD;Regular Unleaded V-6 3.3 L/204;Becketts Black;Gasoline;24;Gray;35,500;30780;6-Speed Automatic w/OD;KM8SR4HF6HU170734
748731174.html;$27,038;$31,115;;;4.9;212;4.9;50 reviews;32;27;FWD;1.6L I4 16V GDI DOHC Turbo;Sparkling Silver;Gasoline;37;Black;5;R3904;7-Speed Automatic with Auto-Shift;5XXGU4L19KG291064
754218963.html;$16,489;$19,860;;;4.4;402;4.4;45 reviews;14;;FWD;1.6L 4-Cylinder;Gun Metallic;Gasoline;;Charcoal;8;537347;CVT with Xtronic;3N1CP5CU9JL537347
